,0
0,0.0
1,1739.2199847699758
2,3477.5705769140222
3,5215.052211019506
4,6951.6653214569615
5,8687.410342380328
6,10422.287707726387
7,12156.297851214556
8,13889.441206347146
9,15621.71820640938
10,17353.129284469367
11,19083.67487337823
12,20813.3554057755
13,22542.171314083786
14,24270.12303050676
15,25997.210987031427
16,27723.435615428163
17,29448.797347250693
18,31173.296613836224
19,32896.93384631417
20,34619.70947559792
21,36341.623932381044
22,38062.677647141216
23,39782.87105014022
24,41502.2045714239
25,43220.67864082234
26,44938.293687958525
27,46655.05014224053
28,48370.94843285714
29,50085.988988782
30,51800.17223877362
31,53513.49861137534
32,55225.9685349014
33,56937.582437509256
34,58648.34074708143
35,60358.24389130877
36,62067.2922976672
37,63775.48639341784
38,65482.82660560711
39,67189.31336106802
40,68894.94708657506
41,70599.72820865086
42,72303.65715349857
43,74006.73434710741
44,75708.96021525298
45,77410.33518349724
46,79110.85967718861
47,80810.53412146214
48,82509.35894123962
49,84207.33456122967
50,85904.46140592784
51,87600.73989961672
52,89296.17046636605
53,90990.75353003289
54,92684.48951426167
55,94377.37884248431
56,96069.4219379203
57,97760.61922357691
58,99450.97112224918
59,101140.4780565201
60,102829.14044876074
61,104516.9587211303
62,106203.93329557624
63,107890.06459383441
64,109575.35303742916
65,111259.79904767341
66,112943.40304566883
67,114626.16545230588
68,116308.08668826398
69,117989.16717401156
70,119669.40732980621
71,121348.80757569484
72,123027.3683315136
73,124705.09001688828
74,126381.97305123415
75,128058.01785375626
76,129733.22484344942
77,131407.59443909844
78,133081.12705927805
79,134753.82312235323
80,136425.68304647924
81,138096.70724960155
82,139766.8961494563
83,141436.25016357008
84,143104.76970926026
85,144772.455203635
86,146439.30706359335
87,148105.32570582547
88,149770.51154681254
89,151434.86500282714
90,153098.3864899331
91,154761.07642398574
92,156422.93522063206
93,158083.9632953106
94,159744.16106325184
95,161403.52893947816
96,163062.06733880384
97,164719.77667583548
98,166376.6573649718
99,168032.70982040392
100,169687.93445611544
101,171342.33168588253
102,172995.90192327404
103,174648.64558165165
104,176300.5630741699
105,177951.6548137764
106,179601.9212132119
107,181251.36268501036
108,182899.97964149909
109,184547.7724950306
110,186194.74165784448
111,187840.8875416795
112,189486.2105580673
113,191130.71111833418
114,192774.38963360112
115,194417.24651478388
116,196059.28217259335
117,197700.4970175352
118,199340.89145991055
119,200980.46590981566
120,202619.2207771422
121,204257.15647157741
122,205894.2734026042
123,207530.57197950117
124,209166.05261134286
125,210800.71570699976
126,212434.56167513857
127,214067.59092422208
128,215699.80386250955
129,217331.20089805662
130,218961.78243871557
131,220591.54889213532
132,222220.50066576165
133,223848.63816683728
134,225475.96180240193
135,227102.47197929258
136,228728.16910414334
137,230353.0535833859
138,231977.1258232493
139,233600.38622976036
140,235222.83520874358
141,236844.47316582125
142,238465.30050641383
143,240085.31763573972
144,241704.52495881563
145,243322.92288045655
146,244940.51180527598
147,246557.29213768593
148,248173.26428189717
149,249788.42864191922
150,251402.78562156047
151,253016.33562442852
152,254629.07905392992
153,256241.01631327064
154,257852.14780545598
155,259462.47393329075
156,261071.9950993794
157,262680.7117061261
158,264288.6241557349
159,265895.73285020975
160,267502.03819135483
161,269107.54058077437
162,270712.2404198731
163,272316.13810985605
164,273919.23405172885
165,275521.5286462978
166,277123.02229417005
167,278723.71539575356
168,280323.6083512574
169,281922.70156069176
170,283520.99542386807
171,285118.4903403992
172,286715.18670969945
173,288311.0849309847
174,289906.1854032727
175,291500.4885253829
176,293093.9946959368
177,294686.7043133579
178,296278.6177755905
179,297869.73547995987
180,299460.05782421434
181,301049.5852059325
182,302638.3180224945
183,304226.25667108176
184,305813.40154867765
185,307399.7530520669
186,308985.31157783634
187,310570.07752237463
188,312154.0512818725
189,313737.23325232277
190,315319.62382952066
191,316901.2234090636
192,318482.03238635155
193,320062.05115658697
194,321641.2801147751
195,323219.7196557239
196,324797.3701740442
197,326374.2320641499
198,327950.30572025786
199,329525.59153638827
200,331100.08990636456
201,332673.80122381356
202,334246.7258821656
203,335818.86427465477
204,337390.2167943187
205,338960.78383399895
206,340530.5657863411
207,342099.56304379454
208,343667.775998613
209,345235.2050428544
210,346801.850568381
211,348367.7129668596
212,349932.79262976145
213,351497.08994836255
214,353060.6053137437
215,354623.3391167905
216,356185.29174819356
217,357746.4635984487
218,359306.8550578568
219,360866.4665165241
220,362425.2983643622
221,363983.3509910883
222,365540.6247862252
223,367097.12013910135
224,368652.83743885113
225,370207.7770744148
226,371761.9394345386
227,373315.32490777504
228,374867.9338824828
229,376419.76674682705
230,377970.8238887792
231,379521.1056961174
232,381070.6125564264
233,382619.34485709766
234,384167.30298532976
235,385714.487328128
236,387260.8982723049
237,388806.5362044803
238,390351.40151108097
239,391895.4945783415
240,393438.81579230377
241,394981.3655388173
242,396523.1442035395
243,398064.1521719353
244,399604.3898292778
245,401143.8575606481
246,402682.55575093545
247,404220.48478475603
248,405757.64504625276
249,407294.03691967414
250,408829.6607891169
251,410364.51703848597
252,411898.6060514941
253,413431.92821166257
254,414964.4839023211
255,416496.2735066075
256,418027.29740746866
257,419557.55598765967
258,421087.0496297447
259,422615.7787160966
260,424143.74362889724
261,425670.9447501376
262,427197.38246161776
263,428723.05714494706
264,430247.96918154426
265,431772.1189526376
266,433295.50683926477
267,434818.13322227314
268,436339.99848231993
269,437861.1029998722
270,439381.4471552068
271,440901.031328411
272,442419.8558993818
273,443937.92124782683
274,445455.2277532638
275,446971.775795021
276,448487.5657522372
277,450002.5980038621
278,451516.8729286557
279,453030.39090518927
280,454543.1523118448
281,456055.1575268154
282,457566.40692810534
283,459076.9008935301
284,460586.6398007166
285,462095.6240271031
286,463603.85394993954
287,465111.3299462874
288,466618.05239301996
289,468124.0216668224
290,469629.2381441916
291,471133.702201437
292,472637.41421467956
293,474140.37455985293
294,475642.5836127031
295,477144.04174878815
296,478644.7493434791
297,480144.70677195943
298,481643.9144092254
299,483142.3726300861
300,484640.08180916356
301,486137.0423208929
302,487633.25453952234
303,489128.71883911337
304,490623.43559354084
305,492117.405176493
306,493610.62796147156
307,495103.10432179214
308,496594.8346305838
309,498085.81926078966
310,499576.0585851667
311,501065.55297628586
312,502554.30280653236
313,504042.3084481055
314,505529.5702730192
315,507016.0886531014
316,508501.86395997077
317,509986.89656486973
318,511471.1868390078
319,512954.7351534562
320,514437.5418791011
321,515919.607386643
322,517400.93204659736
323,518881.5162292944
324,520361.3603048794
325,521840.4646433125
326,523318.8296143694
327,524796.4555876405
328,526273.3429325321
329,527749.4920182654
330,529224.9032138777
331,530699.5768882214
332,532173.5134099651
333,533646.7131475928
334,535119.1764694047
335,536590.903743517
336,538061.895337862
337,539532.151620188
338,541001.6729580598
339,542470.4597188588
340,543938.5122697825
341,545405.8309778451
342,546872.4162098778
343,548338.2683325282
344,549803.387712261
345,551267.7747153578
346,552731.4297079174
347,554194.3530558554
348,555656.5451249052
349,557118.0062806172
350,558578.7368883594
351,560038.7373133174
352,561498.0079204941
353,562956.5490747107
354,564414.3611406059
355,565871.4444826364
356,567327.7994650769
357,568783.4264520204
358,570238.3258073779
359,571692.497894879
360,573145.9430780713
361,574598.6617203214
362,576050.6541848143
